id,key,value,type
3631734771,man_made,surveillance,regular
3631734771,operator,Syracuse Police Department,regular
3631734771,start_date,2015,regular
3631734771,type,dome,camera
3631734771,mount,pole,camera
3631734771,surveillance,public,regular
3631734771,type,camera,surveillance
3631734772,man_made,surveillance,regular
3631734772,operator,Syracuse Police Department,regular
3631734772,start_date,2015,regular
3631734772,type,dome,camera
3631734772,mount,pole,camera
3631734772,surveillance,public,regular
3631734772,type,camera,surveillance
3631949301,name,Ziebart,regular
3631949301,shop,car_repair,regular
3631949301,street,South Bay Road,addr
3631949301,phone,315 699 4944,contact
3631949301,website,http://www.ziebart.com/find-my-local-ziebart/location/ny18-6174-s-bay-rd-cicero-ny-13039,contact
3631949301,housenumber,6174,addr
3632058097,source,local knowledge and Bing,regular
3632058097,highway,stop,regular
3632058097,direction,backward,regular
3632070082,source,local knowledge and Bing,regular
3632070082,highway,stop,regular
3632070082,direction,backward,regular
3633736406,name,Hunt,regular
3633736406,office,estate_agent,regular
3633736406,street,West Genesee Street,addr
3633736407,name,J & J Pizzeria,regular
3633736407,amenity,fast_food,regular
3633736407,cuisine,pizza,regular
3633736407,resurver,make sure the node is in the right spot (might need a better gps than the 1 I had),regular
3633736407,phone,315 673 1940,contact
3633736407,opening_hours,"Mo-Th 11:00-21:00; Fr,Sa 11:00-22:00; Su 13:00-21:00",regular
3633736408,name,Mavis Discount Tire,regular
3633736408,shop,tyres,regular
3633736408,street,West Genesee Street,addr
3633736801,city,Syracuse,addr
3633736801,street,South Salina Street,addr
3633736801,housenumber,2907,addr
3633736802,city,Syracuse,addr
3633736802,state,NY,addr
3633736802,street,South Salina Street,addr
3633736802,country,US,addr
3633736802,postcode,13205,addr
3633736802,housenumber,2908,addr
3634364822,name,BBQ House,regular
3634364822,amenity,fast_food,regular
3634364822,phone,315 422 8880,contact
3634364823,atm,yes,regular
3634364823,name,Columbus Deli & Grocery,regular
3634364823,shop,convenience,regular
3634364824,name,Cuse Cellular,regular
3634364824,shop,mobile_phone,regular
3634364824,phone,315 424 7700,contact
3634364825,name,Dido Market,regular
3634364825,shop,convenience,regular
3634364825,phone,315 473 0000,contact
3634364826,name,Dunkin' Donuts,regular
3634364826,amenity,fast_food,regular
3634364826,cuisine,coffee_shop,regular
3634364826,drive_through,yes,regular
3634364827,name,Red Olive,regular
3634364827,amenity,restaurant,regular
3634364828,name,Reddick's Beauty Salon,regular
3634364828,shop,hairdresser,regular
3634364828,website,http://www.reddicksbeautysalon.com,contact
3634364829,name,Syracuse Community Health Center East,regular
3634364829,amenity,clinic,regular
3634364829,city,Syracuse,addr
3634364829,state,NY,addr
3634364829,street,East Fayette Street,addr
3634364829,country,US,addr
3634364829,postcode,13210,addr
3634364829,website,http://www.schcny.com/patients/east.php,contact
3634364829,housenumber,1938,addr
3634364830,name,Tempo Enterprises LLC,regular
3634364830,shop,estate_agent,regular
3634364830,office,estate_agent,regular
3634364831,name,Wine at 105,regular
3634364831,shop,wine,regular
3634364831,city,Syracuse,addr
3634364831,state,NY,addr
3634364831,street,Green Street,addr
3634364831,country,US,addr
3634364831,postcode,13203,addr
3634364831,phone,315 314 6006,contact
3634364831,opening_hours,Mo-Sa 11:00-19:00,regular
3634364831,website,http://www.wineat105.com,contact
3634364831,housenumber,105,addr
3634364833,amenity,waste_basket,regular
3634364842,highway,stop,regular
3634364842,direction,forward,regular
3634364843,amenity,telephone,regular
3634364850,amenity,bench,regular
3634364850,backrest,no,regular
3634364851,amenity,bench,regular
3634364851,backrest,no,regular
3634364852,amenity,bench,regular
3634364852,backrest,no,regular
3634364853,amenity,bench,regular
3634364853,backrest,no,regular
3634364870,amenity,waste_basket,regular
3634364871,amenity,post_box,regular
3634364871,operator,USPS,regular
3634364872,amenity,waste_basket,regular
3634364873,highway,stop,regular
3634364873,direction,forward,regular
3634364874,highway,stop,regular
3634364874,direction,backward,regular
3634469639,amenity,telephone,regular
3634469640,man_made,mast,regular
3634469640,type,communication,tower
3634469640,mobile_phone,yes,communication
3634580644,name,Little Free Library,regular
3634580644,brand,Little Free Library,regular
3634580644,amenity,public_bookcase,regular
3634580644,website,http://www.littlefreelibrary.org,regular
3634589534,source,"survey, bing",regular
3634589534,city,Syracuse,addr
3634589534,state,NY,addr
3634589534,street,West Lafayette Avenue,addr
3634589534,country,US,addr
3634589534,housenumber,109,addr
3634589535,source,"survey, bing",regular
3634589535,city,Syracuse,addr
3634589535,state,NY,addr
3634589535,street,West Lafayette Avenue,addr
3634589535,country,US,addr
3634589535,housenumber,111,addr
3634746669,city,Syracuse,addr
3634746669,street,Dakota Street,addr
3634746669,housenumber,105,addr
3634746670,city,Syracuse,addr
3634746670,street,Dakota Street,addr
3634746670,housenumber,200,addr
3634746671,city,Syracuse,addr
3634746671,street,Dakota Street,addr
3634746671,housenumber,202,addr
3634746672,fixme,check house number,regular
3634746672,city,Syracuse,addr
3634746672,state,NY,addr
3634746672,street,Miles Avenue,addr
3634746672,country,US,addr
3634746672,housenumber,"227,229",addr
3634746673,city,Syracuse,addr
3634746673,state,NY,addr
3634746673,street,Miles Avenue,addr
3634746673,country,US,addr
3634746673,housenumber,"231,233",addr
3634746674,city,Syracuse,addr
3634746674,state,NY,addr
3634746674,street,Miles Avenue,addr
3634746674,country,US,addr
3634746674,housenumber,236,addr
3634746675,city,Syracuse,addr
3634746675,state,NY,addr
3634746675,street,Fellows Avenue,addr
3634746675,country,US,addr
3634746675,housenumber,702,addr
3634746676,highway,stop,regular
3634746676,direction,backward,regular
3634751637,natural,tree,regular
3634751637,leaf_type,broadleaved,regular
3634751637,leaf_cycle,deciduous,regular
3636103384,name,Kay Jewelers,regular
3636103384,shop,jewelry,regular
3636103384,city,DeWitt,addr
3636103384,state,NY,addr
3636103384,street,Erie Boulevard East,addr
3636103384,country,US,addr
3636103384,postcode,13214,addr
3636103384,phone,315 446 9088,contact
3636103384,opening_hours,Mo-Sa 10:00-21:00; Su 12:00-17:00,regular
3636103384,website,http://stores.kay.com/ny/de-witt/3409-erie-blvd-e.html,contact
3636103384,housenumber,3409,addr
3636103385,fee,no,regular
3636103385,amenity,vending_machine,regular
3636103385,vending,excrement_bags,regular
3636103797,amenity,bench,regular
3636103797,backrest,yes,regular
3636103797,material,wood,regular
3636103798,amenity,bench,regular
3636103798,backrest,yes,regular
3636103798,material,wood,regular
3636103799,amenity,bench,regular
3636103799,backrest,yes,regular
3636103799,material,wood,regular
3636103801,amenity,bench,regular
3636103801,backrest,yes,regular
3636103801,material,wood,regular
3636103802,amenity,bench,regular
3636103802,backrest,yes,regular
3636103802,material,wood,regular
3636103803,amenity,bench,regular
3636103803,backrest,yes,regular
3636103803,material,wood,regular
3636103804,amenity,bench,regular
3636103804,backrest,yes,regular
3636103804,material,wood,regular
3636103805,leisure,picnic_table,regular
3636103806,amenity,bench,regular
3636103806,backrest,yes,regular
3636103806,material,wood,regular
3636103807,amenity,bench,regular
3636103807,backrest,yes,regular
3636103807,material,wood,regular
3636103808,amenity,bench,regular
3636103808,backrest,yes,regular
3636103808,material,wood,regular
3636103809,amenity,bench,regular
3636103809,backrest,yes,regular
3636103809,material,wood,regular
3636103810,amenity,bench,regular
3636103810,backrest,yes,regular
3636103810,material,wood,regular
3636103811,fee,no,regular
3636103811,amenity,vending_machine,regular
3636103811,vending,excrement_bags,regular
3636103813,amenity,post_box,regular
3636103813,operator,USPS,regular
3636103814,amenity,post_box,regular
3636103814,operator,USPS,regular
3636103815,amenity,post_box,regular
3636103815,operator,USPS,regular
3637096079,name,Little Mac's Pizzeria,regular
3637096079,amenity,fast_food,regular
3637096079,cuisine,pizza,regular
3637096080,name,McNeilly's Pub,regular
3637096080,amenity,pub,regular
3638018763,name,Hairy Notions,regular
3638018763,street,East Taft Road,addr
3638018763,housenumber,5903,addr
3638018764,street,East Taft Road,addr
3638018764,housenumber,5897,addr
3638018765,street,East Taft Road,addr
3638018765,housenumber,5901,addr
3640123802,name,Liberty Pizza,regular
3640123802,amenity,fast_food,regular
3640123802,cuisine,pizza,regular
3640123802,city,North Syracuse,addr
3640123802,state,NY,addr
3640123802,street,South Main Street,addr
3640123802,country,US,addr
3640123802,phone,315 452 0011,contact
3640123802,opening_hours,Mo-Th 10:30-21:00; Fr-Sa 10:30-22:00; Su 11:00-21:00,regular
3640123802,website,http://libertycny.com,contact
3640123802,housenumber,200,addr
3640123804,shop,convenience,regular
3641795919,fixme,resurvey to check house number,regular
3641795919,city,Syracuse,addr
3641795919,state,NY,addr
3641795919,street,West Brighton Avenue,addr
3641795919,country,US,addr
3641795919,housenumber,808,addr
3641798760,highway,stop,regular
3641798760,direction,forward,regular
3641798761,highway,stop,regular
3641798761,direction,forward,regular
3642466060,name,Tanning,regular
3642466060,shop,beauty,regular
3642466060,fixme,survey details,regular
3642466060,beauty,tanning,regular
3642466060,leisure,tanning_salon,regular
3642466061,historic,memorial,regular
3642466061,memorial,war_memorial,regular
3642466063,amenity,post_box,regular
3642466063,operator,USPS,regular
3646843866,city,Syracuse,addr
3646843866,state,NY,addr
3646843866,street,Miles Avenue,addr
3646843866,country,US,addr
3646843866,housenumber,333,addr
3646843867,city,Syracuse,addr
3646843867,state,NY,addr
3646843867,street,Miles Avenue,addr
3646843867,country,US,addr
3646843867,housenumber,337,addr
3646843868,city,Syracuse,addr
3646843868,state,NY,addr
3646843868,street,Miles Avenue,addr
3646843868,country,US,addr
3646843868,housenumber,343,addr
3646843869,city,Syracuse,addr
3646843869,state,NY,addr
3646843869,street,Kensington Road,addr
3646843869,country,US,addr
3646843869,postcode,13210,addr
3646843869,housenumber,512,addr
3646843869,addr:postcode,tiger 2015,source
3646843870,city,Syracuse,addr
3646843870,state,NY,addr
3646843870,street,Kensington Road,addr
3646843870,country,US,addr
3646843870,postcode,13210,addr
3646843870,housenumber,518,addr
3646843870,addr:postcode,tiger 2015,source
3646843871,city,Syracuse,addr
3646843871,state,NY,addr
3646843871,street,Kensington Road,addr
3646843871,country,US,addr
3646843871,postcode,13210,addr
3646843871,housenumber,616,addr
3646843871,addr:postcode,tiger 2015,source
3646843872,name,Syracuse Real Food Cooperative,regular
3646843872,shop,supermarket,regular
3646843872,city,Syracuse,addr
3646843872,state,NY,addr
3646843872,street,Kensington Road,addr
3646843872,country,US,addr
3646843872,postcode,13210,addr
3646843872,phone,315 472 1385,contact
3646843872,opening_hours,Mo-Su 08:00-21:00,regular
3646843872,website,http://www.syracuserealfood.coop/,contact
3646843872,housenumber,618,addr
3648078970,name,Plank Road Ice Cream,regular
3648078970,amenity,ice_cream,regular
3648171308,highway,stop,regular
3652711324,leisure,playground,regular
3653140291,office,tax_advisor,regular
3653140291,city,Syracuse,addr
3653140291,state,NY,addr
3653140291,street,James Street,addr
3653140291,country,US,addr
3653140291,housenumber,2905,addr
3653140292,name,Moon Light Deli & Beer,regular
3653140292,shop,convenience,regular
3653140293,ref,1320600025,regular
3653140293,amenity,post_box,regular
3653140293,operator,USPS,regular
3653140293,collection_times,10:00,regular
3653360300,mobile_phone,yes,communication
3653592629,city,Syracuse,addr
3653592629,state,NY,addr
3653592629,street,South Midler Avenue,addr
3653592629,country,US,addr
3653592629,housenumber,408,addr
3654905851,source,"survey, MapBox Sat",regular
3654905851,state,NY,addr
3654905851,street,Salt Springs Road,addr
3654905851,country,US,addr
3654905851,postcode,13224,addr
3654905851,housenumber,605,addr
3654905851,addr:postcode,TIGER 2015,source
3654995857,city,Syracuse,addr
3654995857,state,NY,addr
3654995857,street,Miles Avenue,addr
3654995857,country,US,addr
3654995857,housenumber,317,addr
3654995858,city,Syracuse,addr
3654995858,state,NY,addr
3654995858,street,Miles Avenue,addr
3654995858,country,US,addr
3654995858,housenumber,321,addr
3654995859,city,Syracuse,addr
3654995859,state,NY,addr
3654995859,street,Miles Avenue,addr
3654995859,country,US,addr
3654995859,housenumber,322,addr
3654995860,city,Syracuse,addr
3654995860,state,NY,addr
3654995860,street,Miles Avenue,addr
3654995860,country,US,addr
3654995860,housenumber,327,addr
3654995861,city,Syracuse,addr
3654995861,state,NY,addr
3654995861,street,Miles Avenue,addr
3654995861,country,US,addr
3654995861,housenumber,328,addr
3654995862,city,Syracuse,addr
3654995862,state,NY,addr
3654995862,street,Miles Avenue,addr
3654995862,country,US,addr
3654995862,housenumber,334,addr
3654995863,city,Syracuse,addr
3654995863,state,NY,addr
3654995863,street,Roosevelt Avenue,addr
3654995863,country,US,addr
3654995863,housenumber,351,addr
3654995864,city,Syracuse,addr
3654995864,state,NY,addr
3654995864,street,Roosevelt Avenue,addr
3654995864,country,US,addr
3654995864,housenumber,353,addr
3654995865,city,Syracuse,addr
3654995865,state,NY,addr
3654995865,street,Roosevelt Avenue,addr
3654995865,country,US,addr
3654995865,housenumber,401,addr
3654995866,city,Syracuse,addr
3654995866,state,NY,addr
3654995866,street,Roosevelt Avenue,addr
3654995866,country,US,addr
3654995866,housenumber,405,addr
3654995867,city,Syracuse,addr
3654995867,state,NY,addr
3654995867,street,Roosevelt Avenue,addr
3654995867,country,US,addr
3654995867,housenumber,409,addr
3654995868,city,Syracuse,addr
3654995868,state,NY,addr
3654995868,street,Roosevelt Avenue,addr
3654995868,country,US,addr
3654995868,housenumber,421,addr
3654995869,city,Syracuse,addr
3654995869,state,NY,addr
3654995869,street,Roosevelt Avenue,addr
3654995869,country,US,addr
3654995869,housenumber,425,addr
3654995870,city,Syracuse,addr
3654995870,state,NY,addr
3654995870,street,Roosevelt Avenue,addr
3654995870,country,US,addr
3654995870,housenumber,431,addr
3654995871,city,Syracuse,addr
3654995871,state,NY,addr
3654995871,street,Roosevelt Avenue,addr
3654995871,country,US,addr
3654995871,housenumber,433,addr
3655716748,source,"local knowledge, bing",regular
3655716748,natural,tree,regular
3655814315,highway,give_way,regular
3655814317,highway,stop,regular
3655814317,direction,backward,regular
3656060576,city,DeWitt,addr
3656060576,state,NY,addr
3656060576,street,Cross Road,addr
3656060576,country,US,addr
3656060576,postcode,13224,addr
3656060576,housenumber,14,addr
3656060576,addr:postcode,TIGER 2015,source
3656060577,city,DeWitt,addr
3656060577,state,NY,addr
3656060577,street,Cross Road,addr
3656060577,country,US,addr
3656060577,postcode,13224,addr
3656060577,housenumber,16,addr
3656060577,addr:postcode,TIGER 2015,source
3656060578,city,DeWitt,addr
3656060578,state,NY,addr
3656060578,street,Cross Road,addr
3656060578,country,US,addr
3656060578,postcode,13224,addr
3656060578,housenumber,18,addr
3656060578,addr:postcode,TIGER 2015,source
3656166050,amenity,post_box,regular
3656166050,operator,USPS,regular
3657159526,highway,stop,regular
3658075925,name,Playground Pavilion,regular
3658075925,building,roof,regular
3658335938,leisure,picnic_table,regular
3658335938,material,wood,regular
3658335939,leisure,picnic_table,regular
3658335939,material,wood,regular
3658386849,name,First Cup Coffee Cafe,regular
3658386849,amenity,cafe,regular
3659307415,fixme,resurvey to verify,regular
3659307415,city,Marcellus,addr
3659307415,state,NY,addr
3659307415,street,Bradley Street,addr
3659307415,country,US,addr
3659307415,postcode,13108,addr
3659307415,housenumber,1,addr
3659307416,city,Marcellus,addr
3659307416,state,NY,addr
3659307416,street,Bradley Street,addr
3659307416,country,US,addr
3659307416,postcode,13108,addr
3659307416,housenumber,11,addr
3659307417,fixme,resurvey to verify,regular
3659307417,city,Marcellus,addr
3659307417,state,NY,addr
3659307417,street,Bradley Street,addr
3659307417,country,US,addr
3659307417,postcode,13108,addr
3659307417,housenumber,3,addr
3659307418,fixme,resurvey to verify,regular
3659307418,city,Marcellus,addr
3659307418,state,NY,addr
3659307418,street,Bradley Street,addr
3659307418,country,US,addr
3659307418,postcode,13108,addr
3659307418,housenumber,5,addr
3659603819,highway,stop,regular
3659603819,direction,both,regular
3660483465,highway,stop,regular
3660483465,direction,forward,regular
3660483466,highway,stop,regular
3660483466,direction,backward,regular
3660483467,highway,stop,regular
3660483467,direction,backward,regular
3660483468,highway,stop,regular
3660483468,direction,forward,regular
3660483469,highway,stop,regular
3660483469,direction,backward,regular
3660483470,highway,stop,regular
3660483470,direction,backward,regular
3660483471,highway,stop,regular
3660483471,direction,forward,regular
3660483473,highway,stop,regular
3660483473,direction,forward,regular
3660483474,highway,stop,regular
3660483474,direction,forward,regular
3660932506,highway,stop,regular
3660932506,direction,backward,regular
3660932507,highway,stop,regular
3660932507,direction,backward,regular
3660954162,name,Food King Grocery,regular
3660954162,shop,convenience,regular
3660954163,city,Syracuse,addr
3660954163,state,NY,addr
3660954163,street,North Lorraine Avenue,addr
3660954163,country,US,addr
3660954163,housenumber,"120,122",addr
3661062348,state,NY,addr
3661062348,street,Salt Springs Road,addr
3661062348,country,US,addr
3661062348,postcode,13224,addr
3661062348,housenumber,551,addr
3661062348,addr:postcode,TIGER 2015,source
3661062349,state,NY,addr
3661062349,street,Salt Springs Road,addr
3661062349,country,US,addr
3661062349,postcode,13224,addr
3661062349,housenumber,553,addr
3661062349,addr:postcode,TIGER 2015,source
3661063220,name,Stewart's,regular
3661063220,shop,convenience,regular
3661063221,name,Liquor Warehouse,regular
3661063221,shop,alcohol,regular
3661063222,highway,stop,regular
3661064834,shop,convenience,regular
3661064847,shop,convenience,regular
3661064864,amenity,bank,regular
3662237716,city,DeWitt,addr
3662237716,state,NY,addr
3662237716,street,Cross Road,addr
3662237716,country,US,addr
3662237716,postcode,13224,addr
3662237716,housenumber,11,addr
3662237716,addr:postcode,TIGER 2015,source
3662237717,city,DeWitt,addr
3662237717,state,NY,addr
3662237717,street,Cross Road,addr
3662237717,country,US,addr
3662237717,postcode,13224,addr
3662237717,housenumber,15,addr
3662237717,addr:postcode,TIGER 2015,source
3662237718,city,DeWitt,addr
3662237718,state,NY,addr
3662237718,street,Cross Road,addr
3662237718,country,US,addr
3662237718,postcode,13224,addr
3662237718,housenumber,17,addr
3662237718,addr:postcode,TIGER 2015,source
3662237719,city,DeWitt,addr
3662237719,state,NY,addr
3662237719,street,Cross Road,addr
3662237719,country,US,addr
3662237719,postcode,13224,addr
3662237719,housenumber,19,addr
3662237719,addr:postcode,TIGER 2015,source
3662237720,city,DeWitt,addr
3662237720,state,NY,addr
3662237720,street,Cross Road,addr
3662237720,country,US,addr
3662237720,postcode,13224,addr
3662237720,housenumber,20,addr
3662237720,addr:postcode,TIGER 2015,source
3662237721,city,DeWitt,addr
3662237721,state,NY,addr
3662237721,street,Cross Road,addr
3662237721,country,US,addr
3662237721,postcode,13224,addr
3662237721,housenumber,21,addr
3662237721,addr:postcode,TIGER 2015,source
3662237722,city,DeWitt,addr
3662237722,state,NY,addr
3662237722,street,Cross Road,addr
3662237722,country,US,addr
3662237722,postcode,13224,addr
3662237722,housenumber,22,addr
3662237722,addr:postcode,TIGER 2015,source
3662237723,city,DeWitt,addr
3662237723,state,NY,addr
3662237723,street,Cross Road,addr
3662237723,country,US,addr
3662237723,postcode,13224,addr
3662237723,housenumber,23,addr
3662237723,addr:postcode,TIGER 2015,source
3662237724,city,DeWitt,addr
3662237724,state,NY,addr
3662237724,street,Cross Road,addr
3662237724,country,US,addr
3662237724,postcode,13224,addr
3662237724,housenumber,25,addr
3662237724,addr:postcode,TIGER 2015,source
3662247525,city,DeWitt,addr
3662247525,state,NY,addr
3662247525,street,Cross Road,addr
3662247525,country,US,addr
3662247525,postcode,13224,addr
3662247525,housenumber,26,addr
3662247525,addr:postcode,TIGER 2015,source
3662247526,city,DeWitt,addr
3662247526,state,NY,addr
3662247526,street,Cross Road,addr
3662247526,country,US,addr
3662247526,postcode,13224,addr
3662247526,housenumber,27,addr
3662247526,addr:postcode,TIGER 2015,source
3662247527,city,DeWitt,addr
3662247527,state,NY,addr
3662247527,street,Cross Road,addr
3662247527,country,US,addr
3662247527,postcode,13224,addr
3662247527,housenumber,28,addr
3662247527,addr:postcode,TIGER 2015,source
3662247528,city,DeWitt,addr
3662247528,state,NY,addr
3662247528,street,Cross Road,addr
3662247528,country,US,addr
3662247528,postcode,13224,addr
3662247528,housenumber,29,addr
3662247528,addr:postcode,TIGER 2015,source
3662247529,city,DeWitt,addr
3662247529,state,NY,addr
3662247529,street,Cross Road,addr
3662247529,country,US,addr
3662247529,postcode,13224,addr
3662247529,housenumber,30,addr
3662247529,addr:postcode,TIGER 2015,source
3662247530,city,DeWitt,addr
3662247530,state,NY,addr
3662247530,street,Cross Road,addr
3662247530,country,US,addr
3662247530,postcode,13224,addr
3662247530,housenumber,32,addr
3662247530,addr:postcode,TIGER 2015,source
3662247531,city,DeWitt,addr
3662247531,state,NY,addr
3662247531,street,Cross Road,addr
3662247531,country,US,addr
3662247531,postcode,13224,addr
3662247531,housenumber,34,addr
3662247531,addr:postcode,TIGER 2015,source
3662247532,city,DeWitt,addr
3662247532,state,NY,addr
3662247532,street,Cross Road,addr
3662247532,country,US,addr
3662247532,postcode,13224,addr
3662247532,housenumber,36,addr
3662247532,addr:postcode,TIGER 2015,source
3662247533,city,DeWitt,addr
3662247533,state,NY,addr
3662247533,street,Cross Road,addr
3662247533,country,US,addr
3662247533,postcode,13224,addr
3662247533,housenumber,38,addr
3662247533,addr:postcode,TIGER 2015,source
3662247534,city,DeWitt,addr
3662247534,state,NY,addr
3662247534,street,Cross Road,addr
3662247534,country,US,addr
3662247534,postcode,13224,addr
3662247534,housenumber,40,addr
3662247534,addr:postcode,TIGER 2015,source
3662247535,city,DeWitt,addr
3662247535,state,NY,addr
3662247535,street,Cross Road,addr
3662247535,country,US,addr
3662247535,postcode,13224,addr
3662247535,housenumber,42,addr
3662247535,addr:postcode,TIGER 2015,source
3662247536,city,DeWitt,addr
3662247536,state,NY,addr
3662247536,street,Aquarius Drive,addr
3662247536,country,US,addr
3662247536,postcode,13224,addr
3662247536,housenumber,5301,addr
3662247536,addr:postcode,TIGER 2015,source
3662247537,city,DeWitt,addr
3662247537,state,NY,addr
3662247537,street,Aquarius Drive,addr
3662247537,country,US,addr
3662247537,postcode,13224,addr
3662247537,housenumber,5302,addr
3662247537,addr:postcode,TIGER 2015,source
3662247538,city,DeWitt,addr
3662247538,state,NY,addr
3662247538,street,Aquarius Drive,addr
3662247538,country,US,addr
3662247538,postcode,13224,addr
3662247538,housenumber,5303,addr
3662247538,addr:postcode,TIGER 2015,source
3662247539,city,DeWitt,addr
3662247539,state,NY,addr
3662247539,street,Aquarius Drive,addr
3662247539,country,US,addr
3662247539,postcode,13224,addr
3662247539,housenumber,5304,addr
3662247539,addr:postcode,TIGER 2015,source
3662247540,city,DeWitt,addr
3662247540,state,NY,addr
3662247540,street,Aquarius Drive,addr
3662247540,country,US,addr
3662247540,postcode,13224,addr
3662247540,housenumber,5305,addr
3662247540,addr:postcode,TIGER 2015,source
3662247541,city,DeWitt,addr
3662247541,state,NY,addr
3662247541,street,Aquarius Drive,addr
3662247541,country,US,addr
3662247541,postcode,13224,addr
3662247541,housenumber,5306,addr
3662247541,addr:postcode,TIGER 2015,source
3662247542,city,DeWitt,addr
3662247542,state,NY,addr
3662247542,street,Aquarius Drive,addr
3662247542,country,US,addr
3662247542,postcode,13224,addr
3662247542,housenumber,5307,addr
3662247542,addr:postcode,TIGER 2015,source
3662247543,city,DeWitt,addr
3662247543,state,NY,addr
3662247543,street,Aquarius Drive,addr
3662247543,country,US,addr
3662247543,postcode,13224,addr
3662247543,housenumber,5308,addr
3662247543,addr:postcode,TIGER 2015,source
3662247544,city,DeWitt,addr
3662247544,state,NY,addr
3662247544,street,Aquarius Drive,addr
3662247544,country,US,addr
3662247544,postcode,13224,addr
3662247544,housenumber,5309,addr
3662247544,addr:postcode,TIGER 2015,source
3662247545,city,DeWitt,addr
3662247545,state,NY,addr
3662247545,street,Aquarius Drive,addr
3662247545,country,US,addr
3662247545,postcode,13224,addr
3662247545,housenumber,5310,addr
3662247545,addr:postcode,TIGER 2015,source
3662247546,city,DeWitt,addr
3662247546,state,NY,addr
3662247546,street,Aquarius Drive,addr
3662247546,country,US,addr
3662247546,postcode,13224,addr
3662247546,housenumber,5311,addr
3662247546,addr:postcode,TIGER 2015,source
3662247547,city,DeWitt,addr
3662247547,state,NY,addr
3662247547,street,Aquarius Drive,addr
3662247547,country,US,addr
3662247547,postcode,13224,addr
3662247547,housenumber,5312,addr
3662247547,addr:postcode,TIGER 2015,source
3662247548,city,DeWitt,addr
3662247548,state,NY,addr
3662247548,street,Aquarius Drive,addr
3662247548,country,US,addr
3662247548,postcode,13224,addr
3662247548,housenumber,5313,addr
3662247548,addr:postcode,TIGER 2015,source
3662247549,city,DeWitt,addr
3662247549,state,NY,addr
3662247549,street,Aquarius Drive,addr
3662247549,country,US,addr
3662247549,postcode,13224,addr
3662247549,housenumber,5315,addr
3662247549,addr:postcode,TIGER 2015,source
3662247550,city,DeWitt,addr
3662247550,state,NY,addr
3662247550,street,Aquarius Drive,addr
3662247550,country,US,addr
3662247550,postcode,13224,addr
3662247550,housenumber,5317,addr
3662247550,addr:postcode,TIGER 2015,source
3662247551,note,It really does say 62 on the house and a lady who lived there seem to think that it was correct,regular
3662247551,city,DeWitt,addr
3662247551,state,NY,addr
3662247551,street,Cross Road,addr
3662247551,country,US,addr
3662247551,postcode,13224,addr
3662247551,housenumber,62,addr
3662247551,addr:postcode,TIGER 2015,source
3662247552,city,DeWitt,addr
3662247552,state,NY,addr
3662247552,street,Cross Road,addr
3662247552,country,US,addr
3662247552,postcode,13224,addr
3662247552,housenumber,9,addr
3662247552,addr:postcode,TIGER 2015,source
3662247553,highway,stop,regular
3662247553,direction,backward,regular
3663073950,name,Alfred Angelo Bridal,regular
3663073950,shop,clothes,regular
3663073950,clothes,wedding,regular
3663073950,city,DeWitt,addr
3663073950,state,NY,addr
3663073950,street,Erie Boulevard East,addr
3663073950,country,US,addr
3663073950,postcode,13214,addr
3663073950,phone,315 445 9500,contact
3663073950,opening_hours,Mo-Fr 11:00-20:00; Sa 10:00-18:00; Su 12:00-18:00,regular
3663073950,website,http://locations.alfredangelo.com/ny/dewitt/aa075,contact
3663073950,housenumber,3140,addr
3663359753,name,Bella Bello Kids,regular
3663359753,shop,clothes,regular
3663359753,city,DeWitt,addr
3663359753,state,NY,addr
3663359753,street,East Genesee Street,addr
3663359753,country,US,addr
3663359753,postcode,13214,addr
3663359753,housenumber,4320,addr
3663922945,street,Milford Court,addr
3663922945,housenumber,101,addr
3663922946,street,Milford Court,addr
3663922946,housenumber,102,addr
3663922947,street,Milford Court,addr
3663922947,housenumber,103,addr
3663922948,street,Milford Court,addr
3663922948,housenumber,104,addr
3663922949,street,Milford Court,addr
3663922949,housenumber,105,addr
3663922950,street,Milford Court,addr
3663922950,housenumber,107,addr
3663922951,street,Milford Court,addr
3663922951,housenumber,109,addr
3663922952,street,Leo Avenue,addr
3663922952,housenumber,115,addr
3663922953,street,West Milford Drive,addr
3663922953,housenumber,119,addr
3663922954,street,Leo Avenue,addr
3663922954,housenumber,120,addr
3663922955,street,West Milford Drive,addr
3663922955,housenumber,123,addr
3663922956,street,East Milford Drive,addr
3663922956,housenumber,125,addr
3663922957,street,West Milford Drive,addr
3663922957,housenumber,133,addr
3663922958,street,West Milford Drive,addr
3663922958,housenumber,"137,139",addr
3663922959,street,East Milford Drive,addr
3663922959,housenumber,140,addr
3663922960,street,West Milford Drive,addr
3663922960,housenumber,143,addr
3663922961,street,East Milford Drive,addr
3663922961,housenumber,144,addr
3663922962,street,West Milford Drive,addr
3663922962,housenumber,147,addr
3663922963,street,East Milford Drive,addr
3663922963,housenumber,148,addr
3663922964,street,Roxbury Road,addr
3663922964,housenumber,151,addr
3663922965,street,West Milford Drive,addr
3663922965,housenumber,151,addr
3663922966,street,East Milford Drive,addr
3663922966,housenumber,152,addr
3663922967,street,Roxbury Road,addr
3663922967,housenumber,157,addr
3663922968,street,West Milford Drive,addr
3663922968,housenumber,157,addr
3663922969,street,West Milford Drive,addr
3663922969,housenumber,161,addr
